query-id,doc-id,raw-query,html_link,title,relevance
query-74,cooking+recipe1m+906105c1909ef49b0aea76048158556a,original watermelon agua fresca,http://tastykitchen.com/recipes/drinks/watermelon-agua-fresca/,Watermelon Agua Fresca,
query-74,cooking+recipe1m+58d6305fda82e71f4439d197bfc50f05,original watermelon agua fresca,http://tastykitchen.com/recipes/drinks/watermelon-tarragon-agua-fresca/,Watermelon Tarragon Agua Fresca,
query-74,cooking+recipe1m+3243832ef732388b0ee9a280c774231e,original watermelon agua fresca,http://www.food.com/recipe/agua-de-sandia-watermelon-agua-fresca-482340,Agua De Sandia (Watermelon Agua Fresca),
query-74,cooking+recipe1m+c48581de852b4336786ca1901ec9456f,original watermelon agua fresca,http://www.epicurious.com/recipes/food/views/watermelon-ginger-agua-fresca-239061,Watermelon-Ginger Agua Fresca,
query-75,cooking+recipe1m+0bb36974da515275bed95558d0303f7e,a rich buttery punjabi dish,http://www.food.com/recipe/super-rich-brownies-vegan-option-421211,Super Rich Brownies (Vegan Option),
query-75,cooking+recipe1m+0ef005e50278a403bc5204a7d0e1bfa4,a rich buttery punjabi dish,http://www.food.com/recipe/flaky-pastry-crust-single-72918,Flaky Pastry Crust (Single),
query-75,cooking+recipe1m+dd1ccd426f646ddaf2f8e809fe633d41,a rich buttery punjabi dish,http://www.food.com/recipe/charishmas-punjabi-kadhi-with-bhajiyas-504898,Charishma's Punjabi Kadhi With Bhajiyas',
query-75,cooking+recipe1m+42ac863122922a8ee0ec2aad0fe2ecad,a rich buttery punjabi dish,http://cookeatshare.com/recipes/baked-pears-with-lemon-grass-and-pistachio-syrup-75261,Baked Pears With Lemon Grass And Pistachio Syrup Recipe,
query-75,cooking+recipe1m+51ed59e0dc5fdd31a83dd5a3d25da820,a rich buttery punjabi dish,http://www.food.com/recipe/garam-masala-spiced-sweet-potato-wedges-521170,Garam Masala Spiced Sweet Potato Wedges,
query-75,cooking+recipe1m+ba152de9647107371134a57523ce6311,a rich buttery punjabi dish,http://www.food.com/recipe/zucchini-and-eggplant-bake-304222,Zucchini and Eggplant Bake,
query-75,cooking+recipe1m+d0d7a36605ec85cf50ae8888651cfc07,a rich buttery punjabi dish,http://www.food.com/recipe/zucchini-and-eggplant-bake-303230,Zucchini and Eggplant Bake,
query-75,cooking+recipe1m+c42668c4d0fcff2ac1a77eac456a6f23,a rich buttery punjabi dish,http://www.food.com/recipe/punjabi-chhole-145396,Punjabi Chhole,
query-75,cooking+recipe1m+b829a4125555b4ab54eb24cff0b9a3eb,a rich buttery punjabi dish,http://www.foodnetwork.com/recipes/nigella-lawson/frangelico-tiramisu-recipe.html,Frangelico Tiramisu,
query-75,cooking+recipe1m+034cce73391f9a74eb26794264d43493,a rich buttery punjabi dish,http://tastykitchen.com/recipes/soups/portered-french-onion-soup-with-c3aele-aux-grues-cheddar/,Portered French Onion Soup with Ile-aux-Grues Cheddar,
query-76,cooking+recipe1m+75da4c9c8587bb39918aa95d231ebaed,make high protein bibimbap,https://cookpad.com/us/recipes/357351-bibimbap,Bibimbap,
query-76,cooking+recipe1m+2ae40f2524d8011ee5b36fb63461b1b4,make high protein bibimbap,https://recipeland.com/recipe/v/quick-easy-bibimbap--54039,Quick-Easy Bibimbap,
query-76,cooking+recipe1m+a456aa4921105b770890fdeb5cf591de,make high protein bibimbap,http://www.foodnetwork.com/recipes/sunny-anderson/simple-seoul-bibimbap.html,Simple Seoul Bibimbap,
query-76,cooking+recipe1m+8718bc99b347c652f201bd9771e8b970,make high protein bibimbap,http://www.lovefood.com/guide/recipes/46061/simple-traditional-bibimbap-recipe,Simple traditional bibimbap recipe,
query-76,cooking+recipe1m+5729e0ac0842acb4a385bb82a1511b60,make high protein bibimbap,https://cookpad.com/us/recipes/156341-spicy-carrot-namul,Spicy Carrot Namul,
query-76,cooking+recipe1m+3ab05d747edfc317ceb2ebbee9046ba6,make high protein bibimbap,https://cookpad.com/us/recipes/147049-8-namul-bibimbap-with-lots-of-vegetables,8 Namul Bibimbap with Lots of Vegetables,
query-76,cooking+recipe1m+e3f272d91756f4008bee2bc945530095,make high protein bibimbap,https://cookpad.com/us/recipes/145380-stone-bowl-bibimbap-made-in-a-nambu-tekki-iron-pot,Stone Bowl Bibimbap Made in a Nambu Tekki Iron Pot,
query-76,cooking+recipe1m+a7a8cf86d87d3d36a739bc5678e25c6d,make high protein bibimbap,http://www.vegetariantimes.com/recipe/forbidden-rice-stovetop-bibimbap/,Forbidden Rice Stovetop Bibimbap,
query-76,cooking+recipe1m+50d8d7f8bcde7531834c0ee06dd4ef86,make high protein bibimbap,http://www.vegetariantimes.com/recipe/bibimbap-with-spicy-steamed-tofu-and-fried-eggs/,Bibimbap with Spicy Steamed Tofu and Fried Eggs,
query-76,cooking+recipe1m+8cd976b40e89e4aa76680b36262d83c7,make high protein bibimbap,https://cookpad.com/us/recipes/337416-namsuks-korean-bibimbap,Namsuk's Korean Bibimbap,
query-77,cooking+recipe1m+2b031d38487d5f23b87c051900985745,protein rich vegetable meal,http://www.food.com/recipe/gluten-free-soy-free-muesli-453840,"Gluten Free, Soy Free Muesli",
query-77,cooking+recipe1m+a36eeafd751575240df9562504d919d3,protein rich vegetable meal,http://www.food.com/recipe/southwestern-chili-445377,Southwestern Chili,
query-77,cooking+recipe1m+75a6966add9bc1fcb13afa87781e6475,protein rich vegetable meal,https://recipeland.com/recipe/v/barley-soup-4782,Barley Soup,
query-77,cooking+recipe1m+a8626cc50028d205edeff0181b9c0391,protein rich vegetable meal,https://recipeland.com/recipe/v/southwestern-chili-51607,Southwestern Chili,
query-77,cooking+recipe1m+ec7f1e49c347f40cd72a91dab90f47f2,protein rich vegetable meal,http://cookeatshare.com/recipes/about-office-lunch-bites-62209,About Office Lunch Bites Recipe,
query-77,cooking+recipe1m+48811744b64a601dbbed6426db078ee4,protein rich vegetable meal,http://www.food.com/recipe/lower-carb-healthy-breakfast-parfait-246597,Lower Carb Healthy Breakfast Parfait,
query-77,cooking+recipe1m+9f898ef80ba0d939916d8760478259fa,protein rich vegetable meal,http://www.food.com/recipe/high-protein-vegetable-bake-69768,High-Protein Vegetable Bake,
query-77,cooking+recipe1m+61d4a5b05713a0d3e50f8d595e49cf66,protein rich vegetable meal,http://www.food.com/recipe/low-carb-oatmeal-297533,Low Carb Oatmeal,
query-77,cooking+recipe1m+16888c6665bcbfb5ea67a043ee6aa4c1,protein rich vegetable meal,http://www.food.com/recipe/meal-replacement-smoothie-501817,Meal Replacement Smoothie,
query-77,cooking+recipe1m+6c0e29f2c0627cae711a2334856d293b,protein rich vegetable meal,http://www.food.com/recipe/favorite-meat-loaf-vegan-414222,Favorite Meat Loaf (Vegan),
query-78,cooking+recipe1m+9f7aa9e6c5ff86fd8357bcc338aa537b,original sloppy joe burger,http://www.food.com/recipe/sloppy-joe-burgers-118460,Sloppy Joe Burgers,
query-78,cooking+recipe1m+2b6285846bfaaf58d42ebe3fa0c2218a,original sloppy joe burger,http://www.food.com/recipe/easy-sloppy-joe-pot-pie-337970,Easy Sloppy Joe Pot Pie,
query-78,cooking+recipe1m+cda44e709f7a4379ab2b82ba2c54d92e,original sloppy joe burger,http://www.food.com/recipe/sour-cream-burgers-similar-to-sloppy-joes-237442,Sour Cream Burgers ( Similar to Sloppy Joes ),
query-78,cooking+recipe1m+78fb58abd8c2d8eeaa9a1408d0eb569c,original sloppy joe burger,http://www.food.com/recipe/sloppy-joe-ziti-384132,Sloppy Joe Ziti,
query-78,cooking+recipe1m+ab417e3b9387e23196bd49b3314fd884,original sloppy joe burger,http://www.food.com/recipe/u-p-north-chili-138078,U.p. North Chili,
query-78,cooking+recipe1m+61d536d55159bd0ab1257fe637b0a518,original sloppy joe burger,http://www.kraftrecipes.com/recipes/-2454.aspx,Sloppy Joes Made with BOCA,
query-78,cooking+recipe1m+9b1eb3c9fb2a05a3422d60a0f487f151,original sloppy joe burger,http://www.kraftrecipes.com/recipes/sloppy-joes-made-boca-97512.aspx,Sloppy Joes Made with BOCA,
query-78,cooking+recipe1m+339f6b565a25b58767505911e3080e76,original sloppy joe burger,http://www.food.com/recipe/a-different-kind-of-sloppy-joe-397957,A Different Kind of Sloppy Joe,
query-78,cooking+recipe1m+615dbbf15815053cf45e4cd4d665b033,original sloppy joe burger,http://www.food.com/recipe/sloppy-joes-americas-test-kitchen-486157,Sloppy Joes (Americas Test Kitchen),
query-78,cooking+recipe1m+11d8691444b5b33c56b6277a342b5e7a,original sloppy joe burger,https://cookpad.com/us/recipes/332700-sloppy-joe-puffs,Sloppy Joe Puffs,
query-79,cooking+recipe1m+21e89369f510abe2891d1dc21e691b8b,oven baked potatoes,http://www.food.com/recipe/moms-famous-half-shell-potatoes-323977,Mom's Famous Half-Shell Potatoes,
query-79,cooking+recipe1m+c64abcd8b66e4ff939dc247899bb2611,oven baked potatoes,http://www.food.com/recipe/easter-egg-potatoes-163539,Easter Egg Potatoes,
query-79,cooking+recipe1m+b64183296649f0f65ba37e565c49edc6,oven baked potatoes,http://www.food.com/recipe/easter-egg-potatoes-217517,Easter Egg Potatoes,
query-79,cooking+recipe1m+92f499d1c69eb15ac9adce5c340089b1,oven baked potatoes,http://www.foodandwine.com/recipes/potato-gnocchi-butter-and-cheese,Potato Gnocchi with Butter and Cheese,
query-79,cooking+recipe1m+ae24d882e8a0ed1c25a6b78a87e21a62,oven baked potatoes,http://www.foodandwine.com/recipes/rye-potato-gnocchi,Rye-Potato Gnocchi,
query-79,cooking+recipe1m+04a41e4751957e2341abc3e4216a0b39,oven baked potatoes,http://www.foodnetwork.com/recipes/emeril-lagasse/oven-fried-potato-and-sweet-potato-chips-with-creamy-oven-cooked-bacon-dip-recipe.html,Oven-Fried Potato and Sweet Potato Chips with Creamy Oven-Cooked Bacon Dip,
query-79,cooking+recipe1m+d0382eadee62604916b376d7fc947331,oven baked potatoes,http://www.food.com/recipe/twice-baked-potatoes-with-caramelized-shallots-177985,Twice-Baked Potatoes With Caramelized Shallots,
query-79,cooking+recipe1m+ca52dfa0033a7e19e43c9ed0dde3feea,oven baked potatoes,http://www.food.com/recipe/twice-baked-potatoes-italian-style-oamc-254225,"Twice Baked Potatoes, Italian Style OAMC",
query-79,cooking+recipe1m+3fbefeeebf0c58a7022f3a2ab2ea065f,oven baked potatoes,http://www.food.com/recipe/oven-roasted-parmesan-potatoes-72336,Oven-Roasted Parmesan Potatoes,
query-79,cooking+recipe1m+d8b5061a4ea29ea137dc4724beaf5f4f,oven baked potatoes,http://tastykitchen.com/recipes/special-dietary-needs/gluten-free/pizza-baked-potato-skins/,Pizza Baked Potato Skins,
query-80,cooking+recipe1m+bea8a19f356054ee831072c13e242bb2,i want a crispy burrito,http://www.food.com/recipe/shannons-slammin-grilled-bean-burrito-27601,Shannon's Slammin' Grilled Bean Burrito,
query-80,cooking+recipe1m+0afd0d23007fdbcc53f06557b1ea640f,i want a crispy burrito,https://cookpad.com/us/recipes/345891-carne-asada-burrito,carne asada burrito,
query-80,cooking+recipe1m+2d0be21073c4179934a441e40501722b,i want a crispy burrito,http://www.food.com/recipe/chili-burritos-19720,Chili Burritos,
query-80,cooking+recipe1m+cdd8747fefd3c43c9add9a80cd5c6452,i want a crispy burrito,https://cookpad.com/us/recipes/362372-griffs-breakfast-burritos,Griff's breakfast burrito's,
query-80,cooking+recipe1m+0aa61c3d6fa139a64151d742877b602b,i want a crispy burrito,http://www.food.com/recipe/crispy-pork-burritos-171096,Crispy Pork Burritos,
query-80,cooking+recipe1m+20ff09123cf460581fb80fda99615881,i want a crispy burrito,http://www.foodandwine.com/recipes/crispy-fried-fish-burrito,Crispy Fried Fish Burrito,
query-80,cooking+recipe1m+3897d8a4be54f6f452cefb9ba985999b,i want a crispy burrito,http://www.food.com/recipe/crispy-chicken-burritos-180376,Crispy Chicken Burritos,
query-80,cooking+recipe1m+9fc48a183f2e7d793eb604c77bdd8016,i want a crispy burrito,http://tastykitchen.com/recipes/breakfastbrunch/eggs-breakfastbrunch/chili-lime-potato-breakfast-burritos/,Chili Lime Potato Breakfast Burritos,
query-80,cooking+recipe1m+54033cd9136aa6a08276f8860de2d08d,i want a crispy burrito,http://www.food.com/recipe/sweet-and-savory-black-bean-plaintain-burritos-205728,Sweet and Savory Black Bean Plaintain Burritos,
query-80,cooking+recipe1m+1fa9d661592b5c38473b68ce17f1cb5d,i want a crispy burrito,https://cookpad.com/us/recipes/339879-healthy-chicken-and-bell-pepper-burrito,Healthy chicken and bell pepper burrito,
query-81,cooking+recipe1m+2ce3eb2c214941e777569fca9da5cf99,colorful vegatable salad,http://www.food.com/recipe/theme-party-pasta-salad-247439,Theme Party Pasta Salad,
query-81,cooking+recipe1m+e6069fa3021c7976d293fa626b880c32,colorful vegatable salad,http://www.food.com/recipe/pick-your-colors-pasta-salad-311216,Pick Your Colors Pasta Salad,
query-81,cooking+recipe1m+ae2026f7768f1959188628b20321abe2,colorful vegatable salad,http://www.food.com/recipe/creamy-molded-vegetable-salad-102229,Creamy Molded Vegetable Salad,
query-81,cooking+recipe1m+c2e23c35c9c208df6cb98281786ad590,colorful vegatable salad,http://www.food.com/recipe/mediterranean-pasta-salad-for-a-crowd-172211,Mediterranean Pasta Salad for a Crowd,
query-81,cooking+recipe1m+c5471957f817e0923c49385e633ef57b,colorful vegatable salad,http://cookeatshare.com/recipes/27-vegetable-salad-with-jean-georges-61520,"""27"" Vegetable Salad With Jean Georges Recipe",
query-81,cooking+recipe1m+4bdaa0f49a580c98f7bcfe236014b9a5,colorful vegatable salad,http://www.food.com/recipe/quick-italian-pasta-salad-515720,Quick Italian Pasta Salad,
query-81,cooking+recipe1m+b4f883859ee128d18996f5364e592284,colorful vegatable salad,http://tastykitchen.com/recipes/salads/pasta-salad-4/,Pasta Salad,
query-81,cooking+recipe1m+d3fcc52b13e45a8f1133190d338a9c13,colorful vegatable salad,http://www.food.com/recipe/sunshine-salad-363219,Sunshine Salad,
query-81,cooking+recipe1m+5adb1d5c775e9d99a6e372a8ee6ed181,colorful vegatable salad,http://www.kraftrecipes.com/recipes/autumn-colors-salad-54274.aspx,Autumn Colors Salad,
query-81,cooking+recipe1m+eda5faa27635c927a11b0ea7bb696a99,colorful vegatable salad,http://allrecipes.com/recipe/tortellini-pasta-salad/,Tortellini Pasta Salad,
query-82,cooking+recipe1m+1c479afeb21b9ea54aecfd15cc10aa5f,slow-cooked fall-off-the-bone ribs,http://www.food.com/recipe/super-easy-asian-flavor-short-ribs-514495,Super Easy Asian-Flavor Short Ribs,
query-82,cooking+recipe1m+786f76bafcfc3af908eb0cad0fec2b31,slow-cooked fall-off-the-bone ribs,http://www.food.com/recipe/fall-off-the-bone-beef-short-ribs-227006,Fall off the Bone Beef Short Ribs,
query-82,cooking+recipe1m+79360d11155df20d64a2e2f64ab13bce,slow-cooked fall-off-the-bone ribs,https://cookpad.com/us/recipes/352373-fall-of-the-bone-sweet-spicy-ribs,Fall Of The Bone Sweet & Spicy Ribs,
query-82,cooking+recipe1m+f44cec0d7da8e27d5dda4ac92672f995,slow-cooked fall-off-the-bone ribs,http://www.food.com/recipe/fall-off-the-bone-bbq-ribs-517086,Fall off the Bone BBQ Ribs,
query-82,cooking+recipe1m+924428c929420d6d57fadc891e30c090,slow-cooked fall-off-the-bone ribs,http://www.food.com/recipe/honey-ribs-410504,Honey Ribs,
query-82,cooking+recipe1m+8a8ac658a67f1a6788cffacd42b9ba52,slow-cooked fall-off-the-bone ribs,http://www.food.com/recipe/slow-cooker-short-ribs-sandwich-212264,Slow-Cooker Short Ribs Sandwich,
query-82,cooking+recipe1m+237956b00d0af9eaed2b1973f8bb24bf,slow-cooked fall-off-the-bone ribs,http://tastykitchen.com/recipes/main-courses/beer-braised-short-ribs-in-a-slow-cooker/,Beer Braised Short Ribs in a Slow Cooker,
query-82,cooking+recipe1m+038a984fa89f500a5f014a15890df7f6,slow-cooked fall-off-the-bone ribs,http://tastykitchen.com/recipes/main-courses/korean-ribs-slow-cooker-style/,Korean Ribs (Slow Cooker Style),
query-82,cooking+recipe1m+2cfd9e996b9a5825d82ff92f5020fc7d,slow-cooked fall-off-the-bone ribs,http://tastykitchen.com/recipes/main-courses/korean-short-rib-lettuce-wraps/,Korean Short Rib Lettuce Wraps,
query-82,cooking+recipe1m+4d971f2c7cd095cc6c39863406debff5,slow-cooked fall-off-the-bone ribs,http://www.food.com/recipe/baby-back-ribs-slow-cooker-500856,Baby Back Ribs (Slow Cooker),
query-83,cooking+recipe1m+109181a106a6a94072f93dd028f575ce,fluffy cinnamon rolls,http://tastykitchen.com/recipes/desserts/cinnabon-sugar-cookies/,Cinnabon Sugar Cookies,
query-83,cooking+recipe1m+15bf08cb875bf36384bb35be73f86ae0,fluffy cinnamon rolls,http://www.foodgeeks.com/recipes/1966,Chocolate Snickerdoodles,
query-83,cooking+recipe1m+4de642e738e378bf0d6d2dbb414053e5,fluffy cinnamon rolls,http://tastykitchen.com/recipes/breads/lazy-chai-cinnamon-rolls/,Lazy Chai Cinnamon Rolls,
query-83,cooking+recipe1m+61cc937396200cf38f10cf2fc1a95ea9,fluffy cinnamon rolls,http://tastykitchen.com/recipes/desserts/olivere28099s-favourite-snickerdoodles/,Olivers Favourite Snickerdoodles,
query-83,cooking+recipe1m+ed7866736cb785c66731d7eab64d2532,fluffy cinnamon rolls,http://www.food.com/recipe/fork-cookies-422954,Fork Cookies,
query-83,cooking+recipe1m+5c51fcf1f7f29354da1f82db586ef6dd,fluffy cinnamon rolls,http://cookeatshare.com/recipes/pinwheel-filled-cookies-5754,Pinwheel Filled Cookies Recipe,
query-83,cooking+recipe1m+cb710fdb85154ffc79564e14962dc29d,fluffy cinnamon rolls,http://allrecipes.com/recipe/pumpkin-roll-supreme/,Pumpkin Roll Supreme,
query-83,cooking+recipe1m+0c9bd361541a9157fd7af7fe83d6f9b7,fluffy cinnamon rolls,http://www.food.com/recipe/swedish-cinnamon-cookies-404475,Swedish Cinnamon Cookies,
query-83,cooking+recipe1m+9b72c06333c601599bcb15321698aa71,fluffy cinnamon rolls,http://www.food.com/recipe/cream-cheese-squares-68388,Cream Cheese Squares,
query-83,cooking+recipe1m+08de001662841f8900cf67f94d3ba12b,fluffy cinnamon rolls,http://www.food.com/recipe/jo-mamas-soft-and-fluffy-cinnamon-rolls-51405,Jo Mama's Soft and Fluffy Cinnamon Rolls,
query-84,cooking+recipe1m+9f66719462a1cedc2fa9690f1ccfe334,toasted garlic bread pizza,https://cookpad.com/us/recipes/333881-garlic-bread-pizza,Garlic Bread Pizza,
query-84,cooking+recipe1m+c4368552d7a6244b34831e140a52e3b6,toasted garlic bread pizza,https://cookpad.com/us/recipes/352339-pepperoni-garlic-baguette-pizza,Pepperoni Garlic Baguette Pizza,
query-84,cooking+recipe1m+d7d0838d91f2ef6430311a2f3cdab49b,toasted garlic bread pizza,https://cookpad.com/us/recipes/272887-pepperoni-garlic-baguette-pizza,Pepperoni Garlic Baguette Pizza,
query-84,cooking+recipe1m+4b87cc31429d6ebf93aee384b0020cbf,toasted garlic bread pizza,http://www.food.com/recipe/pizza-stew-148086,Pizza Stew,
query-84,cooking+recipe1m+822dbb26024b4eb9d9ae5861e594b385,toasted garlic bread pizza,http://allrecipes.com/recipe/mummy-pizza/,Mummy Pizza,
query-84,cooking+recipe1m+fa9c6cf9510fedcbcf2e568566b3ed5f,toasted garlic bread pizza,http://tastykitchen.com/recipes/main-courses/garlic-bread-pepperoni-pizzas/,Garlic Bread Pepperoni Pizzas,
query-84,cooking+recipe1m+5707fb72ab49e8f892b730a6da100862,toasted garlic bread pizza,http://www.food.com/recipe/french-bread-pizza-sticks-490583,French Bread Pizza Sticks,
query-84,cooking+recipe1m+8b4048e4a9758459f0dd3785548ac3eb,toasted garlic bread pizza,http://tastykitchen.com/recipes/main-courses/garlic-bread-pizza-with-meatballs/,Garlic Bread Pizza With Meatballs,
query-84,cooking+recipe1m+864bb2aeb9a6aeaef940ddea57bcabc6,toasted garlic bread pizza,http://www.food.com/recipe/fast-and-easy-pizza-fondue-409705,Fast and Easy Pizza Fondue,
query-84,cooking+recipe1m+943d737c2bc3ab6efa34a7f2e42852d6,toasted garlic bread pizza,http://www.food.com/recipe/pepperoni-pizza-dip-15587,Pepperoni Pizza Dip,
query-85,cooking+recipe1m+e2ab47721870fdf19b30d2307694f899,a fast dessert for valentines day,https://cookpad.com/us/recipes/346150-valentines-day-papaya-coconut-vegan-dessert,Valentine's Day Papaya Coconut Vegan Dessert,
query-85,cooking+recipe1m+3969391b661ae6cab42d9ec924acb016,a fast dessert for valentines day,https://cookpad.com/us/recipes/146677-valentines-day-chocolate-version-3,Valentine's Day Chocolate (Version 3),
query-85,cooking+recipe1m+48cbc22d37b6465fd6efd2021834d20e,a fast dessert for valentines day,https://cookpad.com/us/recipes/170397-couples-pink-heart-gelatin-dessert-for-valentines-day,Couple's Pink Heart Gelatin Dessert For Valentine's Day,
query-85,cooking+recipe1m+4f345e0726214d94a77e4b60c92c5c8b,a fast dessert for valentines day,http://www.food.com/recipe/valentines-day-strawberry-cream-crepes-for-2-387085,Valentines Day Strawberry Cream Crepes for 2,
query-85,cooking+recipe1m+c627615e0931fc635eea6aea8376e13d,a fast dessert for valentines day,https://cookpad.com/us/recipes/360611-neopolitan-cake,Neopolitan Cake,
query-85,cooking+recipe1m+e1d1a63db7e8ec4145f077abd87b89a6,a fast dessert for valentines day,http://allrecipes.com/recipe/valentines-day-dessert/,Valentine's Day Dessert,
query-85,cooking+recipe1m+5b58830dce675210724031c1c8121093,a fast dessert for valentines day,http://www.kraftrecipes.com/recipes/in-a-minute-valentine-dessert-tip-58209.aspx,In-A-Minute Valentine Dessert Tip,
query-85,cooking+recipe1m+256e24577b1223eb42c9a353d55dda7e,a fast dessert for valentines day,http://www.food.com/recipe/valentine-candy-cones-409441,Valentine Candy Cones,
query-85,cooking+recipe1m+03cf657fc824e32062ff488180e6d324,a fast dessert for valentines day,http://cookeatshare.com/recipes/almond-poppy-bread-abm-large-loaf-63931,Almond Poppy Bread (Abm) Large Loaf Recipe,
query-85,cooking+recipe1m+06564be7143140313844a2c9cd1ced03,a fast dessert for valentines day,http://tastykitchen.com/recipes/holidays/valentinee28099s-day-truffles/,Valentines Day Truffles,
query-86,cooking+recipe1m+0af3ef86258876a223781e17f7b1a5ec,thick butternut squash soup,http://www.food.com/recipe/butternut-squash-baked-with-brown-onion-soup-and-butter-332971,Butternut Squash Baked With Brown Onion Soup and Butter,
query-86,cooking+recipe1m+4b6d44db57958488a98f5f7b25fac2fa,thick butternut squash soup,http://www.food.com/recipe/butternut-squash-and-green-apple-soup-524705,Butternut Squash and Green Apple Soup,
query-86,cooking+recipe1m+7fc9afde25ef3bd9046ac5259b17f469,thick butternut squash soup,http://www.epicurious.com/recipes/food/views/butternut-squash-and-cannellini-soup-with-bacon-107688,Butternut Squash and Cannellini Soup with Bacon,
query-86,cooking+recipe1m+30f25e4173db18f4912f3c14e70301c5,thick butternut squash soup,http://www.food.com/recipe/savory-roasted-butternut-squash-soup-393494,Savory Roasted Butternut Squash Soup,
query-86,cooking+recipe1m+5bfcade847e1627529bb009f1224b2fc,thick butternut squash soup,http://tastykitchen.com/recipes/soups/curried-butternut-squash-soup/,Curried Butternut Squash Soup,
query-86,cooking+recipe1m+bbb2056a93134bcdffbdc62387bbabc3,thick butternut squash soup,http://www.food.com/recipe/butternut-squash-and-apple-soup-508976,Butternut Squash and Apple Soup,
query-86,cooking+recipe1m+d9cf201bad15a258898c2b3ea0655e30,thick butternut squash soup,http://www.food.com/recipe/bistro-garden-butternut-squash-soup-24622,Bistro Garden Butternut Squash Soup,
query-86,cooking+recipe1m+56ecee5d9845c182c7503f9b3cf44c78,thick butternut squash soup,http://www.food.com/recipe/butternut-squash-apple-soup-466704,Butternut Squash & Apple Soup,
query-86,cooking+recipe1m+c2adeed88232351bf9ac79becd716273,thick butternut squash soup,http://tastykitchen.com/recipes/holidays/simple-silky-roasted-butternut-squash/,Simple Silky Roasted Butternut Squash,
query-86,cooking+recipe1m+20b72c5d796d397a89a16cf1fd8b4dd1,thick butternut squash soup,http://www.food.com/recipe/curried-mussel-and-butternut-squash-soup-133809,Curried Mussel and Butternut Squash Soup,
query-87,cooking+recipe1m+b181aa88bc152362f0cdb3d2c75e2e28,an old fashioned beef stew witha  rich broth,http://tastykitchen.com/recipes/soups/myrnae28099s-beef-noodle-soup/,Myrnas Beef Noodle Soup,
query-87,cooking+recipe1m+621672f03d6087a047ebd450f91ba44c,an old fashioned beef stew witha  rich broth,http://www.food.com/recipe/old-fashion-beef-stew-223773,Old Fashion Beef Stew,
query-87,cooking+recipe1m+ef3109881f450059b5a49925a4216544,an old fashioned beef stew witha  rich broth,http://allrecipes.com/recipe/angels-old-fashioned-beef-stew/,Angel's Old Fashioned Beef Stew,
query-87,cooking+recipe1m+915c5eea178a128930f6ccfbd7d79e24,an old fashioned beef stew witha  rich broth,http://allrecipes.com/recipe/old-fashioned-beef-stew-2/,Old-Fashioned Beef Stew,
query-87,cooking+recipe1m+2e298905a978dd40333fea9e8feae7a7,an old fashioned beef stew witha  rich broth,http://www.food.com/recipe/old-fashioned-beef-stew-290524,Old-Fashioned Beef Stew,
query-87,cooking+recipe1m+298682bd34c18cab776e2a913ee593b3,an old fashioned beef stew witha  rich broth,http://cooking.nytimes.com/recipes/4735,Old-Fashioned Beef Stew,
query-87,cooking+recipe1m+9855bb0635f2d0ce08253ad2c9285cb6,an old fashioned beef stew witha  rich broth,http://www.food.com/recipe/moms-old-fashioned-beef-stew-282219,Mom's Old-Fashioned Beef Stew,
query-87,cooking+recipe1m+fbd7990a3bb2c0c73a0584497ad109ec,an old fashioned beef stew witha  rich broth,http://www.food.com/recipe/old-fashioned-beef-stew-357983,Old Fashioned Beef Stew,
query-87,cooking+recipe1m+5db819f41689fe49205bf46eb5c51fd8,an old fashioned beef stew witha  rich broth,http://www.food.com/recipe/old-fashioned-beef-stew-279993,Old Fashioned Beef Stew,
query-87,cooking+recipe1m+0dbaf0c794a8c94dd627377233407549,an old fashioned beef stew witha  rich broth,http://www.food.com/recipe/doufeu-irish-beef-stew-414029,Doufeu Irish Beef Stew,
query-88,cooking+recipe1m+b57977051a6017cd89fcdca2a971a79d,a savory bagel,http://allrecipes.com/recipe/savory-baked-bagel-chips/,Savory Baked Bagel Chips,
query-88,cooking+recipe1m+5aabe968f187e7f3a5e1e2df083031e1,a savory bagel,http://www.food.com/recipe/addicting-bagel-dip-313876,Addicting Bagel Dip,
query-88,cooking+recipe1m+15ab8ce6ff77d4ddda841faf34e9ac30,a savory bagel,http://www.kraftrecipes.com/recipes/-18065.aspx,Bacon Bagel Club,
query-88,cooking+recipe1m+d540f046fec285b78bbd15de96bb9616,a savory bagel,http://www.kraftrecipes.com/recipes/bacon-bagel-club-52002.aspx,Bacon Bagel Club,
query-88,cooking+recipe1m+e25046ad2d4023a3d475e3711daab4cc,a savory bagel,http://cookeatshare.com/recipes/bagel-chips-73473,Bagel Chips Recipe,
query-88,cooking+recipe1m+c7a125ebf1acc4f690b7564f236d2f8e,a savory bagel,https://cookpad.com/us/recipes/365714-savory-bagel-spread,Savory Bagel Spread,
query-88,cooking+recipe1m+199a64b09e42a58f40ab4fd59f02be10,a savory bagel,https://cookpad.com/us/recipes/348819-sweet-savory-toasted-peanut-butter-and-jelly-on-a-mini-bagle,Sweet Savory Toasted peanut butter and jelly on a mini bagle,
query-88,cooking+recipe1m+91504657d7d4a8a7c5a5cdf62f7e66ef,a savory bagel,http://www.foodnetwork.com/recipes/alton-brown/savory-cheesecake-recipe.html,Savory Cheesecake,
query-88,cooking+recipe1m+df9a560b70328a457c776a2630c5a4db,a savory bagel,http://www.food.com/recipe/savory-cheesecake-54038,Savory Cheesecake,
